timestamp,symbol,decision,quality,score,confidence,passed,failed,reasons,summary
2026-07-02T19:34:40.807817+00:00,LINK/USDT,NO TRADE,E,0,56,Trend | Risk,Structure | Momentum,"Weak Structure filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12.",Trade rejected because Structure and Momentum filters failed.
2026-07-02T19:34:42.755893+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:34:44.988263+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T19:34:46.332336+00:00,DOGE/USDT,NO TRADE,E,0,86,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:39:48.718324+00:00,BTC/USDT,NO TRADE,E,0,62,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:39:49.751699+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:39:50.718572+00:00,SOL/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 36, SHORT 24). | Structure filter has no candidate directional edge (LONG 10, SHORT 20). | Momentum filter has no candidate directional edge (LONG 9, SHORT 7). | Risk filter has no candidate directional edge (LONG 0, SHORT 20).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:39:52.151027+00:00,BNB/USDT,NO TRADE,E,0,80,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T19:39:53.352878+00:00,XRP/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 28, SHORT 32). | Structure filter has no candidate directional edge (LONG 6, SHORT 6). | Momentum filter has no candidate directional edge (LONG 12, SHORT 0). | Risk filter has no candidate directional edge (LONG -5, SHORT -5).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:39:54.500482+00:00,LINK/USDT,NO TRADE,E,0,56,Trend | Risk,Structure | Momentum,"Weak Structure filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12.",Trade rejected because Structure and Momentum filters failed.
2026-07-02T19:39:56.150018+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:39:57.604194+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T19:39:58.692103+00:00,DOGE/USDT,NO TRADE,E,0,77,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T19:45:03.945169+00:00,BTC/USDT,NO TRADE,E,0,62,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:45:05.337567+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:45:07.240539+00:00,SOL/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 36, SHORT 24). | Structure filter has no candidate directional edge (LONG 10, SHORT 20). | Momentum filter has no candidate directional edge (LONG 9, SHORT 7). | Risk filter has no candidate directional edge (LONG 0, SHORT 20).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:45:08.348838+00:00,BNB/USDT,NO TRADE,E,0,80,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T19:45:09.239983+00:00,XRP/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 28, SHORT 32). | Structure filter has no candidate directional edge (LONG 6, SHORT 6). | Momentum filter has no candidate directional edge (LONG 12, SHORT 0). | Risk filter has no candidate directional edge (LONG -5, SHORT -5).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:45:11.057103+00:00,LINK/USDT,NO TRADE,E,0,59,Trend | Risk,Structure | Momentum,"Weak Structure filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Structure and Momentum filters failed.
2026-07-02T19:45:12.477814+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:45:13.541123+00:00,AVAX/USDT,NO TRADE,E,0,74,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T19:45:14.987776+00:00,DOGE/USDT,NO TRADE,E,0,86,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:50:17.943365+00:00,BTC/USDT,NO TRADE,E,0,62,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:50:19.306380+00:00,ETH/USDT,NO TRADE,E,0,62,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 18. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:50:20.392428+00:00,SOL/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-02T19:50:22.019150+00:00,BNB/USDT,NO TRADE,E,0,80,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T19:50:23.521705+00:00,XRP/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 28, SHORT 32). | Structure filter has no candidate directional edge (LONG 6, SHORT 6). | Momentum filter has no candidate directional edge (LONG 12, SHORT 0). | Risk filter has no candidate directional edge (LONG -5, SHORT -5).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:50:25.740703+00:00,LINK/USDT,NO TRADE,E,0,62,Trend | Risk,Structure | Momentum,"Weak Structure filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 12.",Trade rejected because Structure and Momentum filters failed.
2026-07-02T19:50:27.319385+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:50:29.107328+00:00,AVAX/USDT,NO TRADE,E,0,74,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T19:50:30.205318+00:00,DOGE/USDT,NO TRADE,E,0,92,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:55:33.459839+00:00,BTC/USDT,NO TRADE,E,0,62,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T19:55:34.953364+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:55:36.018927+00:00,SOL/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 36, SHORT 24). | Structure filter has no candidate directional edge (LONG 10, SHORT 20). | Momentum filter has no candidate directional edge (LONG 9, SHORT 7). | Risk filter has no candidate directional edge (LONG 0, SHORT 20).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:55:36.963354+00:00,BNB/USDT,NO TRADE,E,0,80,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T19:55:38.328612+00:00,XRP/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 28, SHORT 32). | Structure filter has no candidate directional edge (LONG 6, SHORT 6). | Momentum filter has no candidate directional edge (LONG 12, SHORT 0). | Risk filter has no candidate directional edge (LONG -5, SHORT -5).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T19:55:39.381660+00:00,LINK/USDT,NO TRADE,E,0,59,Trend | Risk,Structure | Momentum,"Weak Structure filter for SHORT: selected side scored 5, opposite side scored 7. | Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Structure and Momentum filters failed.
2026-07-02T19:55:40.915576+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T19:55:42.278894+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T19:55:43.693620+00:00,DOGE/USDT,NO TRADE,E,0,86,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 5, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-02T20:00:47.383375+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:00:49.059663+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:00:50.531617+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:00:51.583949+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:00:53.277766+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:00:55.441789+00:00,LINK/USDT,NO TRADE,E,0,62,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Risk filters failed.
2026-07-02T20:00:56.510204+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:00:57.811376+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:00:59.218528+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T20:06:01.960435+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:06:03.376038+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:06:04.530848+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:06:05.618446+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:06:06.586876+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:06:07.966681+00:00,LINK/USDT,NO TRADE,E,0,62,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Risk filters failed.
2026-07-02T20:06:09.128853+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:06:10.289222+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:06:11.171409+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T20:11:14.131075+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:11:14.990792+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:11:15.815272+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:11:16.988613+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:11:18.157269+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:11:19.209199+00:00,LINK/USDT,NO TRADE,E,0,62,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Risk filters failed.
2026-07-02T20:11:21.187847+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:11:22.462330+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:11:24.020365+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T20:16:27.316212+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:16:28.256190+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:16:29.317532+00:00,SOL/USDT,NO TRADE,E,0,50,,Trend | Structure | Momentum | Risk,"Trend filter has no candidate directional edge (LONG 36, SHORT 24). | Structure filter has no candidate directional edge (LONG 10, SHORT 20). | Momentum filter has no candidate directional edge (LONG 9, SHORT 7). | Risk filter has no candidate directional edge (LONG 0, SHORT 20).","Trade rejected because Trend, Structure, Momentum and Risk filters failed."
2026-07-02T20:16:30.359786+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:16:31.301182+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:16:32.428015+00:00,LINK/USDT,NO TRADE,E,0,74,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Risk filters failed.
2026-07-02T20:16:33.467187+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:16:34.819286+00:00,AVAX/USDT,NO TRADE,E,0,74,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:16:35.650655+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T20:21:38.867770+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:21:39.698612+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:21:41.243731+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:21:42.427427+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:21:44.106582+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:21:45.125484+00:00,LINK/USDT,NO TRADE,E,0,62,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Risk filters failed.
2026-07-02T20:21:46.149844+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:21:47.396050+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:21:49.294656+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T20:26:53.882335+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:26:55.690645+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:26:57.630958+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:26:59.528279+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:27:00.655330+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:27:01.832874+00:00,LINK/USDT,NO TRADE,E,0,74,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:27:02.780826+00:00,ADA/USDT,NO TRADE,E,0,53,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:27:04.167770+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:27:05.272862+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-02T20:32:09.571245+00:00,BTC/USDT,NO TRADE,E,0,77,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9.",Trade rejected because Momentum filters failed.
2026-07-02T20:32:10.572047+00:00,ETH/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:32:11.849267+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-02T20:32:13.293478+00:00,BNB/USDT,NO TRADE,E,0,92,Trend | Structure | Momentum,Risk,"Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:32:14.525863+00:00,XRP/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-02T20:32:15.788911+00:00,LINK/USDT,NO TRADE,E,0,74,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:32:17.729730+00:00,ADA/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-02T20:32:18.878085+00:00,AVAX/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-02T20:32:19.841377+00:00,DOGE/USDT,NO TRADE,E,0,89,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
